USER_ID,recency,frequency,monetory_value,r_quartile,f_quartile,m_quartile,RFMScore
15325607668085500,48,3,371.65999999999997,4,2,1,421
15325607731003400,63,2,112.0,4,3,4,434
15325607775694700,62,6,684.8,4,1,1,411
15325607899265600,0,4,546.0,1,1,1,111
15325610061116700,54,4,351.0,4,1,1,411
15325610891602400,63,2,158.0,4,3,3,433
15325611190404500,4,7,661.3399999999999,1,1,1,111
15325612063414700,25,4,692.6800000000001,2,1,1,211
15325612782956900,62,4,361.20000000000005,4,1,1,411
15325613140206500,63,1,144.0,4,4,3,443
15325613686946600,4,3,177.0,1,2,3,123
15325614365169900,63,4,266.0,4,1,2,412
15325615527808900,62,4,456.0,4,1,1,411
15325615629442100,62,7,1009.24,4,1,1,411
15325616903151600,63,1,49.0,4,4,4,444
15325617259502300,4,14,2196.92,1,1,1,111
15325617354684800,63,4,515.0,4,1,1,411
15325617911057100,62,1,92.91,4,4,4,444
15325619891568000,12,2,178.0,1,3,3,133
15325620223321000,63,2,288.0,4,3,2,432
15325621027367400,55,2,178.0,4,3,3,433
15325622288214800,57,2,268.0,4,3,2,432
15325622799815100,63,1,129.0,4,4,3,443
15325623121516900,63,1,151.34,4,4,3,443
15325624449102600,3,4,335.05,1,1,1,111
15325625219542500,63,4,374.68,4,1,1,411
15325627506852000,61,1,48.0,4,4,4,444
15325627732599700,53,3,348.83,4,2,1,421
15325627969119100,63,3,328.82,4,2,1,421
15325628165286500,30,5,256.0,3,1,2,312
15325628183273600,56,2,158.0,4,3,3,433
15325628870275500,62,1,59.0,4,4,4,444
15325629092461200,63,3,266.0,4,2,2,422
15325630022819500,23,1,90.0,2,4,4,244
15325631500881900,62,2,112.0,4,3,4,434
15325632057089500,54,2,97.1,4,3,4,434
15325632772275100,5,7,620.6600000000001,1,1,1,111
15325633463174100,32,7,661.5,3,1,1,311
15325634524869500,53,3,459.31999999999994,4,2,1,421
15325635257689200,1,11,507.0,1,1,1,111
15325635387304900,63,1,89.75,4,4,4,444
15325637916655600,56,2,173.36,4,3,3,433
15325637950762600,1,21,1774.5999999999997,1,1,1,111
15325638947406500,4,27,2814.0,1,1,1,111
15325639622853800,1,54,5430.0,1,1,1,111
15325640022522300,62,3,266.0,4,2,2,422
15325641473341900,62,1,189.0,4,4,2,442
15325641638765300,3,12,1149.0,1,1,1,111
15325642685402500,30,6,466.0,3,1,1,311
15325642919702700,62,2,176.8,4,3,3,433
15325644655265400,25,8,619.0,2,1,1,211
15325644821295400,51,4,248.0,4,1,2,412
15325645005493100,62,2,183.4,4,3,2,432
15325645261317000,61,3,150.0,4,2,3,423
15325645998144700,60,1,89.0,4,4,4,444
15325646131976000,62,2,328.0,4,3,1,431
15325646518882600,19,12,1401.0,2,1,1,211
15325647182111400,62,2,129.06,4,3,3,433
15325647487994900,32,2,191.0,3,3,2,332
15325647678175900,59,1,76.0,4,4,4,444
15325647795603000,62,1,96.0,4,4,4,444
15325648147563200,62,1,162.22,4,4,3,443
15325648197385200,1,2,288.0,1,3,2,132
15325648388843300,25,5,375.0,2,1,1,211
15325649656631300,62,2,258.0,4,3,2,432
15325651206736800,52,2,118.16,4,3,4,434
15325651413177500,62,1,86.0,4,4,4,444
15325651550167800,26,6,354.79,3,1,1,311
15325651673742400,62,6,290.0,4,1,2,412
15325651851767700,26,6,594.0,3,1,1,311
15325652460168000,62,3,287.0,4,2,2,422
15325653805982000,62,1,149.0,4,4,3,443
15325654260796300,62,1,125.0,4,4,3,443
15325655110691100,16,3,482.0,2,2,1,221
15325657657114600,62,1,76.0,4,4,4,444
15325657825972300,62,2,111.0,4,3,4,434
15325657831049900,15,1,190.37,2,4,2,242
15325658343176500,57,2,158.0,4,3,3,433
15325659128359500,62,1,184.0,4,4,2,442
15325660185668800,46,1,66.0,3,4,4,344
15325660408569100,22,6,672.0,2,1,1,211
15325660429668900,62,4,396.0,4,1,1,411
15325661017706400,62,1,154.0,4,4,3,443
15325661577148800,62,1,139.0,4,4,3,443
15325662559293800,62,3,307.0,4,2,2,422
15325662582895500,49,2,150.0,4,3,3,433
15325662600226200,62,1,198.0,4,4,2,442
15325662668423300,48,1,74.35,4,4,4,444
15325662988798400,62,3,390.82,4,2,1,421
15325663006259700,16,5,283.0,2,1,2,212
15325664425721700,31,10,728.7,3,1,1,311
15325664646734400,62,1,139.0,4,4,3,443
15325664648844200,62,1,139.0,4,4,3,443
15325665260923000,26,5,550.0,3,1,1,311
15325665943069500,26,5,331.52,3,1,1,311
15325670737094100,19,7,940.2500000000001,2,1,1,211
15325671684386000,62,2,421.54,4,3,1,431
15325671848208300,23,11,1336.0,2,1,1,211
15325672007896000,62,3,337.0,4,2,1,421
15325672851845000,62,1,92.12,4,4,4,444
15325673366014900,62,3,287.0,4,2,2,422
15325673769557200,18,9,602.0,2,1,1,211
15325673823624600,50,1,165.2,4,4,3,443
15325674710133500,54,2,152.0,4,3,3,433
15325675715021800,50,2,182.0,4,3,2,432
15325675856809400,48,3,332.0,4,2,1,421
15325676001437700,62,1,129.0,4,4,3,443
15325676732426500,22,6,669.0,2,1,1,211
15325677242221800,62,3,383.74,4,2,1,421
15325678053684100,62,1,108.84,4,4,4,444
15325678575028600,21,17,1671.0,2,1,1,211
15325680537658900,62,1,130.41,4,4,3,443
15325682327708700,35,1,97.0,3,4,4,344
15325683819554600,51,1,79.89,4,4,4,444
15325683841498100,5,2,115.0,1,3,4,134
15325683897428400,3,11,1192.0,1,1,1,111
15325683908136600,62,2,158.0,4,3,3,433
15325684212561900,62,1,144.0,4,4,3,443
15325684639128300,62,1,139.0,4,4,3,443
15325686946546400,62,1,63.57,4,4,4,444
15325686951859800,23,3,516.9200000000001,2,2,1,221
15325687423565600,51,2,158.0,4,3,3,433
15325687939031700,62,1,86.0,4,4,4,444
15325688448684300,25,2,98.18,2,3,4,234
15325688454007900,62,1,71.16,4,4,4,444
15325688505417000,62,1,94.0,4,4,4,444
15325689087826600,58,2,387.0,4,3,1,431
15325690659892000,59,20,1802.0,4,1,1,411
15325691130939900,62,1,151.86,4,4,3,443
15325691528603600,59,3,236.14999999999998,4,2,2,422
15325691829223600,46,1,105.81,3,4,4,344
15325692615565400,3,15,1121.0,1,1,1,111
15325692815793900,32,5,354.1,3,1,1,311
15325692972672100,62,1,126.0,4,4,3,443
15325693030768200,62,1,139.0,4,4,3,443
15325694019061900,56,8,1473.48,4,1,1,411
15325694469204300,62,2,228.0,4,3,2,432
15325694589382700,62,1,174.0,4,4,3,443
15325695809688900,3,3,467.0,1,2,1,121
15325696386709600,8,6,744.0,1,1,1,111
15325696608655400,62,2,295.0,4,3,2,432
15325696983741700,15,7,709.97,2,1,1,211
15325697584901900,62,1,139.0,4,4,3,443
15325697610884100,62,1,66.0,4,4,4,444
15325698926656200,62,1,149.0,4,4,3,443
15325699767742100,62,3,217.0,4,2,2,422
15325699925589500,1,4,95.0,1,1,4,114
15325700018614100,62,2,308.0,4,3,2,432
15325700181111500,31,1,110.0,3,4,4,344
15325700855591600,26,2,95.86,3,3,4,334
15325702048821800,62,3,189.0,4,2,2,422
15325702867568500,5,14,1559.3700000000001,1,1,1,111
15325705582972600,62,1,153.0,4,4,3,443
15325706284515200,33,4,583.36,3,1,1,311
15325706856409500,23,5,559.0,2,1,1,211
15325707617262200,49,3,331.0,4,2,1,421
15325707884636000,1,1,47.0,1,4,4,144
15325709088806700,1,10,704.3999999999999,1,1,1,111
15325709436079800,1,6,490.34999999999997,1,1,1,111
15325709938514600,62,1,139.0,4,4,3,443
15325710574718400,25,1,66.0,2,4,4,244
15325711452607000,62,1,126.0,4,4,3,443
15325711473501300,62,2,194.04000000000002,4,3,2,432
15325714060465500,62,5,765.0500000000001,4,1,1,411
15325716205845000,26,1,27.0,3,4,4,344
15325716534529400,62,1,154.0,4,4,3,443
15325716701028900,62,2,117.0,4,3,4,434
15325717516968700,62,3,347.0,4,2,1,421
15325718205104000,48,2,158.0,4,3,3,433
15325720032304200,32,2,125.0,3,3,3,333
15325720162672200,62,2,198.0,4,3,2,432
15325721668989500,62,1,136.0,4,4,3,443
15325721952306000,26,7,713.9200000000001,3,1,1,311
15325722080604500,59,3,232.0,4,2,2,422
15325723049295000,62,2,138.0,4,3,3,433
15325723125332600,13,3,316.0,2,2,2,222
15325723157539200,4,7,726.0,1,1,1,111
15325723477973700,33,1,84.21,3,4,4,344
15325724962017200,32,8,977.69,3,1,1,311
15325725135685200,58,10,805.0,4,1,1,411
15325725642195800,62,1,149.0,4,4,3,443
15325725864323700,45,2,266.06,3,3,2,332
15325727055358500,62,2,197.92000000000002,4,3,2,432
15325727092785100,62,4,315.0,4,1,2,412
15325728036561400,1,3,117.0,1,2,4,124
15325728383842300,2,8,727.56,1,1,1,111
15325729312833100,62,1,46.0,4,4,4,444
15325730108396600,18,1,52.61,2,4,4,244
15325732533873600,33,5,655.0,3,1,1,311
15325733061543600,62,3,314.0,4,2,2,422
15325733987237500,62,2,128.0,4,3,3,433
15325734330202300,3,6,368.42999999999995,1,1,1,111
15325735368707300,57,3,312.75,4,2,2,422
15325735691727000,51,4,482.26,4,1,1,411
15325736999399900,62,6,774.0,4,1,1,411
15325737215387600,2,2,142.2,1,3,3,133
15325737525976400,5,5,631.0,1,1,1,111
15325737526373700,62,1,157.94,4,4,3,443
15325737854078100,12,3,447.0,1,2,1,121
15325738196043400,62,1,149.0,4,4,3,443
15325738929908500,62,1,93.96,4,4,4,444
15325739473963500,54,2,260.0,4,3,2,432
15325741052625000,62,1,75.0,4,4,4,444
15325741637192200,62,9,401.0,4,1,1,411
15325741999445600,54,1,69.0,4,4,4,444
15325743390959700,55,1,139.0,4,4,3,443
15325743955819800,62,1,90.29,4,4,4,444
15325744275277900,62,1,194.0,4,4,2,442
15325747650885300,25,6,657.0,2,1,1,211
15325748685025600,62,6,624.0,4,1,1,411
15325748967425500,33,28,8109.009999999999,3,1,1,311
15325749910052300,62,2,358.0,4,3,1,431
15325750428366500,48,1,213.0,4,4,2,442
15325750739213400,5,2,134.04,1,3,3,133
15325753054518600,15,8,1043.0,2,1,1,211
15325753677484200,2,6,519.0,1,1,1,111
15325754056245700,2,12,1356.78,1,1,1,111
15325754296371200,12,6,643.0,1,1,1,111
15325755090476800,29,1,29.0,3,4,4,344
15325755842345000,60,1,104.0,4,4,4,444
15325756187507200,32,6,542.0,3,1,1,311
15325756733079200,62,1,143.9,4,4,3,443
15325757731323000,58,2,176.0,4,3,3,433
15325758356866100,19,5,444.29999999999995,2,1,1,211
15325759689796900,1,11,1639.0,1,1,1,111
15325760501033700,62,4,457.0,4,1,1,411
15325760560003200,62,1,179.2,4,4,3,443
15325761251797300,12,2,210.75,1,3,2,132
15325761764985900,1,7,778.58,1,1,1,111
15325761930867300,1,2,238.16,1,3,2,132
15325763606921200,3,4,231.0,1,1,2,112
15325763659837300,53,2,196.0,4,3,2,432
15325763699914800,62,2,258.0,4,3,2,432
15325764135014600,4,5,417.04,1,1,1,111
15325765389074800,62,5,381.5,4,1,1,411
15325765633886400,3,17,485.0,1,1,1,111
15325765900033300,32,11,1343.0,3,1,1,311
15325765999731400,1,3,228.13000000000002,1,2,2,122
15325766239806200,62,1,94.52,4,4,4,444
15325766918367100,3,10,868.9300000000001,1,1,1,111
15325766983865600,62,6,428.0,4,1,1,411
15325767394567800,5,13,1729.9200000000003,1,1,1,111
15325768557151600,62,1,136.0,4,4,3,443
15325769953998500,31,1,105.0,3,4,4,344
15325769965998700,62,4,376.0,4,1,1,411
15325770660889400,3,24,1987.76,1,1,1,111
15325770835813500,48,8,884.6500000000001,4,1,1,411
15325770875734500,30,5,323.0,3,1,2,312
15325772747974500,1,16,1278.0,1,1,1,111
15325773237311700,50,1,39.0,4,4,4,444
15325774636875600,62,4,346.16,4,1,1,411
15325775082905500,62,2,412.22,4,3,1,431
15325775928305900,62,1,88.63,4,4,4,444
15325776429627800,50,4,486.0,4,1,1,411
15325776912233700,62,2,158.0,4,3,3,433
15325777976589700,25,3,342.23,2,2,1,221
15325780194537100,62,3,204.0,4,2,2,422
15325781026182500,62,2,240.57999999999998,4,3,2,432
15325781087694800,29,8,738.02,3,1,1,311
15325783486807000,4,4,246.0,1,1,2,112
15325783552426800,54,1,79.0,4,4,4,444
15325784101678700,62,1,125.0,4,4,3,443
15325784695335800,62,1,63.09,4,4,4,444
15325785429972400,5,5,609.0,1,1,1,111
15325785769616500,13,3,324.0,2,2,2,222
15325786935032400,62,3,176.76,4,2,3,423
15325787077943500,13,13,2008.5100000000002,2,1,1,211
15325787611809400,62,1,195.0,4,4,2,442
15325788314335400,25,4,432.15,2,1,1,211
15325789629039500,62,1,62.0,4,4,4,444
15325793336077100,30,1,146.46,3,4,3,343
15325793766514800,2,2,145.0,1,3,3,133
15325794067613500,57,3,291.0,4,2,2,422
15325796098953000,34,1,43.0,3,4,4,344
15325797394293000,20,9,883.0,2,1,1,211
15325798074285600,26,5,493.0,3,1,1,311
15325798953896500,26,2,47.22,3,3,4,334
15325800230111100,62,1,97.0,4,4,4,444
15325800344863300,62,4,287.52,4,1,2,412
15325800655073200,5,11,1069.0,1,1,1,111
15325801253086000,53,6,472.0,4,1,1,411
15325801334055000,34,4,402.0,3,1,1,311
15325802675103400,62,2,290.42,4,3,2,432
15325804749381800,15,3,279.0,2,2,2,222
15325806126504900,62,3,217.0,4,2,2,422
15325807193073000,62,2,173.0,4,3,3,433
15325807247193000,62,5,735.0,4,1,1,411
15325807383297900,5,3,170.0,1,2,3,123
15325807484017000,60,1,139.0,4,4,3,443
15325809098672700,33,1,70.0,3,4,4,344
15325809235672600,57,5,1029.8999999999999,4,1,1,411
15325809744157100,31,3,298.0,3,2,2,322
15325810312494400,62,2,137.54,4,3,3,433
15325810455269500,46,6,589.1,3,1,1,311
15325812171921700,4,5,432.22,1,1,1,111
15325812431029000,3,2,175.39,1,3,3,133
15325813614211800,4,6,329.87000000000006,1,1,1,111
15325813738081300,48,9,675.7900000000001,4,1,1,411
15325814687533300,62,1,159.0,4,4,3,443
15325815105062000,54,4,296.32,4,1,2,412
15325815204907300,55,3,346.0,4,2,1,421
15325817211896900,62,2,329.7,4,3,1,431
15325818081692000,3,2,74.0,1,3,4,134
15325819249686200,2,3,117.0,1,2,4,124
15325822219198600,29,4,402.0,3,1,1,311
15325824652484000,4,4,289.0,1,1,2,112
15325825728044500,54,1,84.85,4,4,4,444
15325827018068900,62,1,87.47,4,4,4,444
15325828661972400,62,1,104.0,4,4,4,444
15325828810293000,50,3,213.14,4,2,2,422
15325829177184800,13,11,917.0200000000001,2,1,1,211
15325829847898500,54,1,165.2,4,4,3,443
15325830012643500,5,3,374.32000000000005,1,2,1,121
15325831298648000,62,1,114.07,4,4,4,444
15325831946908900,62,1,65.82,4,4,4,444
15325833033268500,62,1,95.69,4,4,4,444
15325833542068600,29,3,245.0,3,2,2,322
15325835091658100,62,1,72.15,4,4,4,444
15325835778626800,61,1,111.54,4,4,4,444
15325837555155100,59,6,979.7399999999999,4,1,1,411
15325839655842700,30,8,1200.6799999999998,3,1,1,311
15325841218787900,45,1,251.92,3,4,2,342
15325841770891600,62,3,109.0,4,2,4,424
15325841924525200,62,3,172.0,4,2,3,423
15325843128256300,31,4,424.0,3,1,1,311
15325843320634600,50,1,59.0,4,4,4,444
15325845603821800,2,4,268.0,1,1,2,112
15325846310956500,62,5,233.0,4,1,2,412
15325846837613700,56,5,352.2,4,1,1,411
15325846936704000,49,3,251.79,4,2,2,422
15325848750377500,26,2,178.0,3,3,3,333
15325849552094400,31,1,118.0,3,4,4,344
15325850646429400,23,4,497.0,2,1,1,211
15325851307145900,62,2,227.0,4,3,2,432
15325855300679600,27,2,156.46,3,3,3,333
15325856861965000,62,3,364.43,4,2,1,421
15325857261095300,52,5,830.7500000000001,4,1,1,411
15325859799587300,62,1,42.86,4,4,4,444
15325862081619200,62,5,352.0,4,1,1,411
15325862186142900,62,4,360.0,4,1,1,411
15325862999518800,62,1,104.0,4,4,4,444
15325864037674800,62,5,733.35,4,1,1,411
15325868524859800,0,16,1090.0,1,1,1,111
15325869441112500,62,2,215.22,4,3,2,432
15325869544132400,2,3,192.12,1,2,2,122
15325869725814300,51,2,122.58000000000001,4,3,4,434
15325871458054500,23,10,708.22,2,1,1,211
15325871466933200,62,3,193.04999999999998,4,2,2,422
15325871817899500,62,1,72.82,4,4,4,444
15325872167583500,62,3,195.36,4,2,2,422
15325872608041300,28,3,367.0,3,2,1,321
15325872668078800,13,7,755.6300000000001,2,1,1,211
15325873591533900,24,5,545.35,2,1,1,211
15325879045238300,61,1,158.24,4,4,3,443
15325879765009600,57,2,168.0,4,3,3,433
15325880162203200,62,5,541.0,4,1,1,411
15325881193495100,62,2,193.28,4,3,2,432
15325884477369300,61,2,393.56,4,3,1,431
15325884624053800,62,1,177.74,4,4,3,443
15325885028301500,26,1,174.0,3,4,3,343
15325887418264000,11,1,168.31,1,4,3,143
15325888247234800,59,2,187.0,4,3,2,432
15325888973493100,4,18,1387.0,1,1,1,111
15325889953038100,20,8,623.0,2,1,1,211
15325892300181400,26,2,187.25,3,3,2,332
15325894940479700,23,7,396.0,2,1,1,211
15325894950237600,56,6,544.0,4,1,1,411
15325899895989500,34,1,160.03,3,4,3,343
15325901599386800,62,1,149.0,4,4,3,443
15325915298266200,2,11,1028.6999999999998,1,1,1,111
15325916597143000,0,2,156.0,1,3,3,133
15325919537889200,62,2,130.46,4,3,3,433
15325922787882900,49,1,81.4,4,4,4,444
15325929391698600,32,1,96.0,3,4,4,344
15325935658124300,62,1,118.0,4,4,4,444
15325937156207000,62,1,114.0,4,4,4,444
15325937232198200,62,2,243.57999999999998,4,3,2,432
15325937351781400,1,108,14752.689999999999,1,1,1,111
15325952768093100,62,1,136.59,4,4,3,443
15325958606653800,1,16,1618.8,1,1,1,111
15325969859929900,23,8,1002.95,2,1,1,211
15325978954362500,62,2,258.0,4,3,2,432
15325979524907700,33,7,642.0,3,1,1,311
15325988304491500,16,4,402.0,2,1,1,211
15325988760806400,62,2,161.12,4,3,3,433
15325993375464000,62,5,585.25,4,1,1,411
15325995576304600,28,9,1051.0,3,1,1,311
15326003239372000,5,11,578.0,1,1,1,111
15326006738702100,62,1,164.0,4,4,3,443
15326006949742800,25,1,149.0,2,4,3,243
15326009509759700,60,1,90.0,4,4,4,444
15326009760301500,62,2,234.57999999999998,4,3,2,432
15326013054171200,13,11,759.0,2,1,1,211
15326016343295300,50,2,148.0,4,3,3,433
15326018392842800,62,1,164.0,4,4,3,443
15326019232288400,62,1,101.5,4,4,4,444
15326023901766000,62,2,194.0,4,3,2,432
15326025235059300,6,2,278.0,1,3,2,132
15326030811428900,4,1,182.87,1,4,2,142
15326031922005800,17,1,69.0,2,4,4,244
15326039962803100,53,2,158.0,4,3,3,433
15326051404324800,62,1,76.0,4,4,4,444
15326052765557700,1,2,446.51,1,3,1,131
15326053020683500,34,5,563.78,3,1,1,311
15326055770398000,62,2,110.0,4,3,4,434
15326059054103200,62,1,69.0,4,4,4,444
15326062850899900,62,1,139.01,4,4,3,443
15326072107953800,58,1,129.0,4,4,3,443
15326072457065300,12,5,513.05,1,1,1,111
15326072654163700,19,20,1679.0,2,1,1,211
15326073541962900,33,3,677.6500000000001,3,2,1,321
15326074051626100,61,2,212.2,4,3,2,432
15326075201939600,26,3,117.1,3,2,4,324
15326075498762500,58,3,201.0,4,2,2,422
15326075601442600,62,1,129.26,4,4,3,443
15326076424431300,4,2,166.0,1,3,3,133
15326076621163100,7,4,283.64,1,1,2,112
15326077555717800,62,2,313.0,4,3,2,432
15326077640013200,32,1,153.26,3,4,3,343
15326081816469400,25,10,722.0,2,1,1,211
15326082904951700,62,2,302.5,4,3,2,432
15326083068574400,18,1,64.77,2,4,4,244
15326083343371600,5,4,212.0,1,1,2,112
15326083875131800,25,1,42.11,2,4,4,244
15326083981829100,62,2,114.0,4,3,4,434
15326084852532500,62,2,308.0,4,3,2,432
15326086213337200,57,2,244.39999999999998,4,3,2,432
15326086365334300,31,3,242.0,3,2,2,322
15326086787922500,59,2,178.0,4,3,3,433
15326091981997800,45,3,240.89,3,2,2,322
15326092521219700,32,3,172.25,3,2,3,323
15326096204316000,62,1,108.17,4,4,4,444
15326096222984700,25,1,224.0,2,4,2,242
15326099341524700,62,6,408.0,4,1,1,411
15326099447202400,53,1,149.0,4,4,3,443
15326099970716800,2,5,263.0,1,1,2,112
15326103835047900,62,3,396.0,4,2,1,421
15326105914661200,31,1,149.0,3,4,3,343
15326106900527000,29,1,24.49,3,4,4,344
15326108636088400,32,4,184.18,3,1,2,312
15326109749532800,62,1,36.06,4,4,4,444
15326110129148800,62,1,132.0,4,4,3,443
15326114325525500,32,7,796.0,3,1,1,311
15326115054626200,62,1,62.0,4,4,4,444
15326115537691600,54,1,77.71,4,4,4,444
15326117090309800,62,1,111.0,4,4,4,444
15326118049447800,62,3,143.0,4,2,3,423
15326118603213600,62,3,326.0,4,2,2,422
15326119642479200,62,1,58.85,4,4,4,444
15326120265993500,62,1,86.0,4,4,4,444
15326121892238500,5,3,219.0,1,2,2,122
15326121932759800,46,2,268.0,3,3,2,332
15326122230805200,3,5,515.0,1,1,1,111
15326122464983100,52,3,227.0,4,2,2,422
15326124650043200,3,7,496.0,1,1,1,111
15326125383874900,62,1,118.0,4,4,4,444
15326125433032600,50,5,350.0,4,1,1,411
15326126979807700,30,4,352.78,3,1,1,311
15326127038048400,62,1,97.0,4,4,4,444
15326127693505600,54,1,98.0,4,4,4,444
15326128155043100,62,1,105.0,4,4,4,444
15326128264434000,54,2,158.0,4,3,3,433
15326128973166200,32,5,323.0,3,1,2,312
15326130961775400,5,2,122.5,1,3,4,134
15326132027668700,62,1,249.0,4,4,2,442
15326132872032300,3,2,172.0,1,3,3,133
15326133832685100,53,1,91.29,4,4,4,444
15326134955474500,62,1,119.0,4,4,4,444
15326136455976900,62,2,168.0,4,3,3,433
15326136458276300,62,2,158.68,4,3,3,433
15326137031512900,6,4,153.52,1,1,3,113
15326137841864000,62,1,129.0,4,4,3,443
15326138289228100,5,19,1513.0,1,1,1,111
15326138491236300,62,3,229.0,4,2,2,422
15326139650547400,0,30,4415.04,1,1,1,111
15326139760561200,62,1,112.0,4,4,4,444
15326140256458500,14,6,370.0,2,1,1,211
15326140536135600,55,4,435.0,4,1,1,411
15326140806702500,62,1,144.0,4,4,3,443
15326142746954500,62,1,118.0,4,4,4,444
15326143808705500,22,9,876.0,2,1,1,211
15326143887759200,49,2,50.0,4,3,4,434
15326144177979500,62,3,492.0,4,2,1,421
15326144619465000,62,1,226.47,4,4,2,442
15326145293133200,61,1,103.33,4,4,4,444
15326146923671100,48,6,934.0,4,1,1,411
15326147015602400,27,3,437.30999999999995,3,2,1,321
15326147702051800,50,1,81.94,4,4,4,444
15326149699104700,62,5,757.0,4,1,1,411
15326149995159700,45,5,405.0,3,1,1,311
15326150564742700,62,2,103.0,4,3,4,434
15326150706718600,47,21,2040.0,4,1,1,411
15326151238507200,34,22,2898.54,3,1,1,311
15326151250073100,62,2,58.0,4,3,4,434
15326153152833000,62,1,139.0,4,4,3,443
15326153494352800,61,2,173.0,4,3,3,433
15326154207512600,48,2,212.2,4,3,2,432
15326154705914000,48,1,174.5,4,4,3,443
15326155265828200,34,1,206.01,3,4,2,342
15326155653067100,62,2,247.0,4,3,2,432
15326157098499900,62,2,247.0,4,3,2,432
15326157291749700,58,3,169.0,4,2,3,423
15326157306378500,2,3,288.0,1,2,2,122
15326157706196100,1,3,138.0,1,2,3,123
15326159745275200,62,1,55.0,4,4,4,444
15326159850887900,62,4,745.0,4,1,1,411
15326160153276800,5,6,648.0,1,1,1,111
15326160919066400,62,1,139.0,4,4,3,443
15326161385918400,62,1,104.23,4,4,4,444
15326161503693400,18,3,120.0,2,2,4,224
15326161709462400,62,1,159.0,4,4,3,443
15326163895276600,62,2,138.0,4,3,3,433
15326164676929200,9,6,462.0,1,1,1,111
15326165450339500,62,1,48.0,4,4,4,444
15326165489437000,56,1,64.0,4,4,4,444
15326166376605700,60,2,176.0,4,3,3,433
15326168292246500,62,1,36.52,4,4,4,444
15326169185403200,23,6,281.0,2,1,2,212
15326170429622800,62,1,79.0,4,4,4,444
15326170971517900,62,2,461.0,4,3,1,431
15326171630789400,62,1,66.29,4,4,4,444
15326171821815700,31,10,749.0,3,1,1,311
15326173611731200,30,1,59.0,3,4,4,344
15326175007215700,5,1,169.0,1,4,3,143
15326175497501100,62,1,27.0,4,4,4,444
15326175723241200,25,1,64.44,2,4,4,244
